country,latitude,longitude,bcm,m_mscfd,year,field_type,field_name,field_operator,location,flare_level,flaring_vol_million_m3
Nigeria,4.403847,7.828388,0.047363525,4.582540433,2015,OIL,Okoro,Amni International,OFFSHORE,Small,47.36352534
Nigeria,5.597813,4.989237,0.042401472,4.102449236,2015,OIL,Ejulebe (OML 109),Atlas Petroleum International,OFFSHORE,Small,42.40147167
Nigeria,5.331271,5.208995,0.010343245,1.000735064,2015,OIL,Ajapa,Brittania-U Nigeria,OFFSHORE,Small,10.34324547
Nigeria,5.673479,5.274604,0.003027151,0.292884529,2015,OIL,Abiteye,Chevron,ONSHORE,Small,3.027151426
Nigeria,3.465856,5.561246,0.124152777,12.01209405,2015,OIL,Agbami-Ekoli (OML 127),Chevron,OFFSHORE,Medium,124.1527771
Nigeria,5.860803,5.133084,0.006302479,0.609780771,2015,OIL,Benin River,Chevron,ONSHORE,Small,6.302479468
Nigeria,5.686002,5.053255,0.052719196,5.100715031,2015,OIL,Delta,Chevron,OFFSHORE,Medium,52.71919564
Nigeria,5.600608,5.109032,0.046408613,4.490150274,2015,OIL,Delta South,Chevron,OFFSHORE,Small,46.40861317
Nigeria,5.817179,5.200836,0.01255291,1.21452572,2015,OIL,Dibi,Chevron,ONSHORE,Small,12.55291046
Nigeria,5.870053,4.939616,0,0,2015,OIL,Ewan,Chevron,OFFSHORE,Small,0
Nigeria,4.326663,5.821515,0.05904486,5.712739031,2015,OIL,Funiwa,Chevron,OFFSHORE,Medium,59.04486034
Nigeria,5.783992,5.428424,0.057007281,5.51559806,2015,OIL,Makaraba,Chevron,ONSHORE,Medium,57.00728064
Nigeria,5.828326,4.797094,0.040986108,3.965509223,2015,OIL,Malu,Chevron,OFFSHORE,Small,40.98610789
Nigeria,5.436448,5.140352,0.044241799,4.280505587,2015,OIL,Meji,Chevron,OFFSHORE,Small,44.24179946
Nigeria,5.777357,4.889021,0.040275173,3.896724478,2015,OIL,Meren,Chevron,OFFSHORE,Small,40.27517297
Nigeria,5.758847,4.923832,0.018690432,1.80834637,2015,OIL,Meren,Chevron,OFFSHORE,Small,18.69043173
Nigeria,4.36727,5.791606,0,0,2015,OIL,North Apoi,Chevron,OFFSHORE,Small,0
Nigeria,5.55965,5.072566,0.036307659,3.512857532,2015,OIL,Okan,Chevron,OFFSHORE,Small,36.30765929
Nigeria,5.574158,5.058795,0.019347603,1.87192934,2015,OIL,Okan,Chevron,OFFSHORE,Small,19.34760294
Nigeria,5.537961,5.091546,0.01946347,1.883139766,2015,OIL,Okan,Chevron,OFFSHORE,Small,19.46346995
Nigeria,5.738643,4.725901,0.033488465,3.240093399,2015,OIL,Opolo,Chevron,OFFSHORE,Small,33.4884652
Nigeria,5.916131,5.01622,5.61908e-4,0.054365986,2015,OIL,Opuekeba,Chevron,ONSHORE,Small,0.561907701
Nigeria,5.88147,4.834434,0.096622976,9.34851639,2015,OIL,Parabe,Chevron,OFFSHORE,Medium,96.62297571
Nigeria,5.717819,5.004647,0.017183244,1.662522138,2015,OIL,Tapa,Chevron,OFFSHORE,Small,17.18324379
Nigeria,4.337989,5.925766,0.043520514,4.2107194,2015,OIL,Otuo,ConOil,OFFSHORE,Small,43.52051399
Nigeria,6.153596,5.342703,0.036276608,3.509853206,2015,OIL,Gilli Gilli,Dubri Oil,ONSHORE,Small,36.27660764
Nigeria,5.684999,6.359476,0.181889032,17.59822223,2015,OIL,Ebendo,Energia,ONSHORE,Medium,181.8890322
Nigeria,5.708656,4.480765,0.122372187,11.83981745,2015,OIL,Abo,Eni,OFFSHORE,Medium,122.3721868
Nigeria,3.940647,6.397746,0.083114029,8.041491783,2015,OIL,Agbara,Eni,OFFSHORE,Medium,83.11402931
Nigeria,5.634528,6.669413,0.058259697,5.636772518,2015,OIL,Akri,Eni,ONSHORE,Medium,58.25969719
Nigeria,5.686671,6.591909,0.008034895,0.777396376,2015,OIL,Beniku,Eni,ONSHORE,Small,8.034895381
Nigeria,4.851438,5.69192,0.091080108,8.812230002,2015,OIL,Clough Creek,Eni,ONSHORE,Medium,91.08010832
Nigeria,5.488513,6.243742,0.001351102,0.13072249,2015,GAS,Irri,Eni,ONSHORE,Small,1.351101651
Nigeria,5.659787,6.516926,0.149524045,14.46682818,2015,OIL,Kwale,Eni,ONSHORE,Medium,149.5240453
Nigeria,5.459827,6.694868,0.043946365,4.251921577,2015,OIL,M'Bede,Eni,ONSHORE,Small,43.94636519
Nigeria,4.628705,6.263604,0.08051338,7.789872379,2015,OIL,Obama,Eni,ONSHORE,Medium,80.51337969
Nigeria,5.386461,6.657315,0.133968943,12.96183284,2015,OIL,Obiafu-Obrikom,Eni,ONSHORE,Medium,133.968943
Nigeria,4.813912,5.961619,0.03465305,3.352769907,2015,OIL,Ogbainbiri,Eni,ONSHORE,Small,34.65304994
Nigeria,5.099876,6.506743,0.120174026,11.62713983,2015,OIL,Oshi,Eni,ONSHORE,Medium,120.1740257
Nigeria,4.753029,6.02998,0,0,2015,OIL,Osiama Creek South,Eni,ONSHORE,Small,0
Nigeria,4.556357,5.921292,0.035946277,3.477892907,2015,OIL,Tebidaba,Eni,ONSHORE,Small,35.94627723
Nigeria,5.386699,4.589897,0.041161476,3.982476509,2015,OIL,Oyo NW,Erin Energy,OFFSHORE,Small,41.16147578
Nigeria,4.653398,7.059697,0.031284685,3.026872134,2015,OIL,Alakiri,Eroton E&P Company,ONSHORE,Small,31.28468524
Nigeria,4.556519,7.004341,0.055421281,5.362148565,2015,OIL,Cawthorne Channel,Eroton E&P Company,OFFSHORE,Medium,55.42128065
Nigeria,4.552878,7.045199,0.047048869,4.552096602,2015,OIL,Cawthorne Channel,Eroton E&P Company,ONSHORE,Small,47.04886862
Nigeria,4.559199,6.97518,0.049308246,4.77069704,2015,OIL,Cawthorne Channel,Eroton E&P Company,ONSHORE,Small,49.30824582
Nigeria,4.106297,7.799394,0.022896156,2.215260784,2015,OIL,Asabo,ExxonMobil,OFFSHORE,Small,22.89615593
Nigeria,4.146036,7.972153,0.241880229,23.40252165,2015,OIL,Edop,ExxonMobil,OFFSHORE,Medium,241.8802286
Nigeria,4.106596,7.624868,0.070646644,6.835240834,2015,OIL,Ekpe,ExxonMobil,OFFSHORE,Medium,70.64664397
Nigeria,5.359096,4.342111,0.120218681,11.63146033,2015,OIL,Erha,ExxonMobil,OFFSHORE,Medium,120.218681
Nigeria,4.156112,8.044772,0.029174001,2.822658123,2015,OIL,Etim,ExxonMobil,OFFSHORE,Small,29.17400108
Nigeria,4.142027,8.041971,5.55047e-4,0.053702173,2015,OIL,Etim,ExxonMobil,OFFSHORE,Small,0.555046765
Nigeria,4.365161,7.998207,0.145549434,14.08227453,2015,OIL,Idoho,ExxonMobil,OFFSHORE,Medium,145.5494341
Nigeria,4.304382,7.660039,0.247665003,23.96221317,2015,GAS,Oso,ExxonMobil,OFFSHORE,Medium,247.6650031
Nigeria,4.288639,8.167033,0.159979284,15.47839885,2015,OIL,Unam,ExxonMobil,OFFSHORE,Medium,159.9792837
Nigeria,3.575497,7.393831,0.202619114,19.60390986,2015,OIL,Usan,ExxonMobil,OFFSHORE,Medium,202.6191138
Nigeria,3.53426,7.423296,0.00360557,0.348847958,2015,OIL,Usan,ExxonMobil,OFFSHORE,Small,3.605569733
Nigeria,3.532265,7.432432,0.003231471,0.31265299,2015,OIL,Usan,ExxonMobil,OFFSHORE,Small,3.231471283
Nigeria,4.242915,7.794583,0.042365393,4.098958496,2015,OIL,Usari,ExxonMobil,OFFSHORE,Small,42.36539261
Nigeria,4.187277,8.234907,0,0,2015,OIL,Utue,ExxonMobil,OFFSHORE,Small,0
Nigeria,4.017335,7.49207,0.110211473,10.66323779,2015,OIL,Yoho,ExxonMobil,OFFSHORE,Medium,110.2114735
Nigeria,4.606262,8.014962,0.001147891,0.111061326,2015,GAS,Uquo,Frontier Oil Ltd,ONSHORE,Small,1.147890782
Nigeria,5.715059,6.421528,0.038848276,3.758668574,2015,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,38.84827572
Nigeria,5.70242,6.440111,0.003353667,0.324475726,2015,OIL,Umusadege,Midwestern O&G,ONSHORE,Small,3.353666919
Nigeria,4.576829,8.422644,0.002730265,0.264160031,2015,OIL,Abana East,Moni Pulo,OFFSHORE,Small,2.730265122
Nigeria,4.784876,5.650581,0.001095357,0.105978579,2015,OIL,Atala,NA,ONSHORE,Small,1.095357304
Nigeria,4.729251,7.118721,0.001532053,0.148229981,2015,OIL,Dawes Island,NA,ONSHORE,Small,1.532052923
Nigeria,6.689055,6.927888,0.01524843,1.475324054,2015,NA,NA,NA,ONSHORE,Small,15.24843026
Nigeria,6.417933,2.989245,0,0,2015,NA,NA,NA,ONSHORE,Small,0
Nigeria,4.415452,7.139957,0.062564935,6.053315079,2015,NA,NLNG,NA,OFFSHORE,Medium,62.56493453
Nigeria,4.423445,7.155116,0.084164462,8.143123819,2015,OIL,NLNG,NA,ONSHORE,Medium,84.16446227
Nigeria,5.535151,5.537301,0.00924242,0.894227437,2015,OIL,Batan,Neconde Energy,ONSHORE,Small,9.242420117
Nigeria,5.688247,5.378401,0.010841403,1.048933027,2015,OIL,Jones Creek,Neconde Energy,ONSHORE,Small,10.84140265
Nigeria,5.524229,5.468029,0.127217427,12.30860666,2015,OIL,Odidi,Neconde Energy,ONSHORE,Medium,127.2174271
Nigeria,4.552183,8.011026,0.147726894,14.29294927,2015,OIL,Qua Iboe,Network E&P,ONSHORE,Medium,147.7268941
Nigeria,4.529659,6.818466,0.080605056,7.798742292,2015,OIL,Awoba (OML 24),Newcross EP,OFFSHORE,Medium,80.60505599
Nigeria,4.560722,6.710042,0.039059723,3.779126599,2015,OIL,Ekulama,Newcross EP,OFFSHORE,Small,39.05972267
Nigeria,4.549869,6.665711,0.014198914,1.373780717,2015,OIL,Ekulama,Newcross EP,ONSHORE,Small,14.19891406
Nigeria,4.929133,6.653601,0.002759631,0.267001264,2015,OIL,Ogbele,Niger Delta E & P,ONSHORE,Small,2.759631111
Nigeria,5.545515,6.764307,0.003302476,0.319522881,2015,OIL,Egbema,NPDC,ONSHORE,Small,3.302476056
Nigeria,5.544172,6.683921,0.017003351,1.64511708,2015,OIL,Egbema West,NPDC,ONSHORE,Small,17.00335123
Nigeria,6.038037,5.717799,0.057545805,5.567701646,2015,OIL,Ogharefe,NPDC,ONSHORE,Medium,57.54580497
Nigeria,5.568594,6.305043,0.023867629,2.30925325,2015,OIL,Ogini,NPDC,ONSHORE,Small,23.86762898
Nigeria,3.989576,7.289804,0.198837023,19.23798303,2015,OIL,Okono,NPDC,OFFSHORE,Medium,198.8370228
Nigeria,5.950847,5.051043,0.043501883,4.208916805,2015,OIL,Opuama,NPDC,ONSHORE,Small,43.501883
Nigeria,6.063026,5.586879,0.113817309,11.0121115,2015,OIL,Oredo,NPDC,ONSHORE,Medium,113.8173094
Nigeria,5.51603,5.937895,0.043280381,4.187485951,2015,OIL,Ughelli East,NPDC,ONSHORE,Small,43.28038123
Nigeria,5.53871,5.894477,0.006488494,0.62777811,2015,OIL,Ughelli West,NPDC,ONSHORE,Small,6.488493638
Nigeria,5.434143,5.884579,0.09197203,8.898525672,2015,OIL,Utorogu,NPDC,ONSHORE,Medium,91.97203
Nigeria,5.44816,5.87926,0.050287408,4.865433434,2015,OIL,Utorogu,NPDC,ONSHORE,Small,50.28740785
Nigeria,4.102109,8.171163,0.022211985,2.149065481,2015,OIL,Ebok,Oriental Energy,OFFSHORE,Small,22.21198457
Nigeria,5.666113,6.394499,0.031392922,3.037344354,2015,OIL,Umuseti,Pillar Oil,ONSHORE,Small,31.39292242
Nigeria,5.881206,6.217936,0.078651464,7.609727306,2015,OIL,Egbaoma,Platform Petroleum,ONSHORE,Medium,78.65146361
Nigeria,4.493538,7.270521,0.008249536,0.798163418,2015,OIL,Asaramatoru,Prime Energy,OFFSHORE,Small,8.249536215
Nigeria,6.065285,5.437123,0.036523542,3.533744746,2015,OIL,Oki,Sahara Energy,ONSHORE,Small,36.52354219
Nigeria,4.581788,8.191209,0.01765934,1.708585599,2015,GAS,Stubb Creek,Savannah Energy,ONSHORE,Small,17.65933951
Nigeria,5.8640930000000004,5.692111,0.034574977,3.345216175,2015,OIL,Amukpe,SEPLAT Petroleum Development,ONSHORE,Small,34.57497722
Nigeria,4.626234,6.814585,0.025739038,2.490316788,2015,OIL,Idama,SEPLAT Petroleum Development,OFFSHORE,Small,25.73903799
Nigeria,4.3483,7.111652,0.003329861,0.32217241,2015,OIL,Inda,SEPLAT Petroleum Development,OFFSHORE,Small,3.329860654
Nigeria,6.013348,5.865418,0.180712323,17.4843726,2015,OIL,Oben,SEPLAT Petroleum Development,ONSHORE,Medium,180.7123226
Nigeria,4.526689,6.632389,0.051608434,4.99324602,2015,OIL,Robertkiri,SEPLAT Petroleum Development,ONSHORE,Small,51.60843376
Nigeria,5.900414,5.582542,0.124641323,12.05936211,2015,OIL,Sapele,SEPLAT Petroleum Development,ONSHORE,Medium,124.6413231
Nigeria,5.727132,4.831465,0.036901485,3.570311678,2015,OIL,Ukpokiti (OML 108),Shebah E&P Company,OFFSHORE,Small,36.90148513
Nigeria,5.197658,6.491347,0.009439613,0.913306334,2015,OIL,Adibawa,Shell,ONSHORE,Small,9.439612881
Nigeria,4.841387,7.25394,0.025211426,2.439269007,2015,OIL,Afam Umuosi,Shell,ONSHORE,Small,25.2114261
Nigeria,4.933476,6.976427,0.030012159,2.903752019,2015,OIL,Agbada,Shell,ONSHORE,Small,30.01215905
Nigeria,4.930375,7.016196,0.019692395,1.905288797,2015,OIL,Agbada,Shell,ONSHORE,Small,19.69239454
Nigeria,5.192844,6.761927,0.020711037,2.003844976,2015,OIL,Ahia,Shell,ONSHORE,Small,20.71103653
Nigeria,4.401454,6.646596,0.027147482,2.626587265,2015,OIL,Belema,Shell,ONSHORE,Small,27.14748169
Nigeria,5.006007,5.686542,0.019511053,1.887743537,2015,OIL,Benisede,Shell,ONSHORE,Small,19.51105291
Nigeria,4.998086,5.687363,0.02408709,2.330486677,2015,OIL,Benisede,Shell,ONSHORE,Small,24.08709021
Nigeria,4.554694,4.615805,0.061284719,5.929451036,2015,OIL,Bonga,Shell,OFFSHORE,Medium,61.28471936
Nigeria,4.468792,7.196087,0.002478433,0.239794666,2015,OIL,Bonny,Shell,ONSHORE,Small,2.478433283
Nigeria,4.66178,6.076893,0.003516821,0.34026131,2015,OIL,Diebu Creek,Shell,ONSHORE,Small,3.51682116
Nigeria,4.802516,5.311433,0.033514194,3.242582697,2015,OIL,EA,Shell,OFFSHORE,Small,33.51419371
Nigeria,4.82957,7.108037,0.011700173,1.132021222,2015,OIL,Elelenwa,Shell,ONSHORE,Small,11.700173
Nigeria,5.536295,5.194801,0.051930779,5.024433778,2015,OIL,Escravos Beach,Shell,ONSHORE,Medium,51.93077946
Nigeria,5.025551,6.358518,0.009332618,0.902954287,2015,OIL,Etelebou,Shell,ONSHORE,Small,9.332617767
Nigeria,5.376627,5.307871,0.023310562,2.255355652,2015,OIL,Forcados Yokri,Shell,OFFSHORE,Small,23.31056237
Nigeria,5.360204,5.324809,0.007190675,0.695715922,2015,OIL,Forcados Yokri,Shell,OFFSHORE,Small,7.19067495
Nigeria,5.410016,5.318099,0.014097715,1.363989477,2015,OIL,Forcados Yokri,Shell,OFFSHORE,Small,14.09771526
Nigeria,5.431443,5.26774,0.005925335,0.573291093,2015,OIL,Forcados Yokri,Shell,OFFSHORE,Small,5.925334999
Nigeria,5.345315,5.367339,0,0,2015,OIL,Forcados Yokri,Shell,ONSHORE,Small,0
Nigeria,5.336556,5.352246,0.002044642,0.19782424,2015,OIL,Forcados Yokri,Shell,ONSHORE,Small,2.044641732
Nigeria,5.018598,6.300172,0.033537556,3.244843094,2015,GAS,Gbaran,Shell,ONSHORE,Small,33.53755638
Nigeria,4.980622,7.183092,0.020295861,1.963675715,2015,OIL,Imo River,Shell,ONSHORE,Small,20.29586118
Nigeria,4.987072,7.168567,0.006461079,0.62512572,2015,OIL,Imo River,Shell,ONSHORE,Small,6.461079467
Nigeria,4.864771,7.246198,0.015167696,1.467512808,2015,OIL,Isimiri,Shell,ONSHORE,Small,15.16769597
Nigeria,4.88602,6.372504,0.01030761,0.997287243,2015,OIL,Kolo Creek,Shell,ONSHORE,Small,10.30761
Nigeria,4.9825,7.117503,0.003135862,0.303402529,2015,OIL,Nkali,Shell,ONSHORE,Small,3.135861774
Nigeria,4.800744,6.089971,0.018879936,1.826681338,2015,OIL,Nun River,Shell,ONSHORE,Small,18.87993551
Nigeria,5.007743,6.811342,0.002556379,0.247336095,2015,OIL,Obele,Shell,ONSHORE,Small,2.556378839
Nigeria,4.893178,7.119541,0.010317754,0.998268656,2015,OIL,Obigbo North (OML 11),Shell,ONSHORE,Small,10.31775354
Nigeria,5.661119,6.705848,0.02593978,2.509739036,2015,OIL,Oguta,Shell,ONSHORE,Small,25.93977951
Nigeria,4.913094,5.773726,0.084082545,8.135198123,2015,OIL,Opukushi,Shell,ONSHORE,Medium,84.08254506
Nigeria,5.654645,5.14771,0.043800275,4.237786941,2015,OIL,Otumara,Shell,ONSHORE,Small,43.80027457
Nigeria,4.981302,6.684008,0.013054498,1.263055589,2015,OIL,Rumuekpe,Shell,ONSHORE,Small,13.05449811
Nigeria,5.624213,5.172899,0.034131974,3.302354466,2015,OIL,Saghara,Shell,ONSHORE,Small,34.13197368
Nigeria,5.615888,5.20193,0.042746293,4.135811554,2015,OIL,Saghara,Shell,ONSHORE,Small,42.74629285
Nigeria,4.65579,6.614816,0.0398993,3.860357835,2015,OIL,Soku,Shell,ONSHORE,Small,39.89930014
Nigeria,4.648893,6.63303,0.001854496,0.179427182,2015,OIL,Soku,Shell,ONSHORE,Small,1.854496214
Nigeria,4.880939,5.615126,0.069678128,6.741534494,2015,GAS,Tunu,Shell,ONSHORE,Medium,69.67812822
Nigeria,5.112547,6.55665,0,0,2015,OIL,Ubie,Shell,ONSHORE,Small,0
Nigeria,5.008144,7.018997,0.001240505,0.120021941,2015,OIL,Umuechem,Shell,ONSHORE,Small,1.240504546
Nigeria,5.548873,6.012966,0.002970697,0.287422379,2015,OIL,Afiesere,Shoreline Natural Resources,ONSHORE,Small,2.970696569
Nigeria,5.651901,6.069358,0.001112096,0.107598054,2015,OIL,Kokori,Shoreline Natural Resources,ONSHORE,Small,1.112095622
Nigeria,5.459583,6.179629,0.002903977,0.280967085,2015,OIL,Olomoro-Oleh,Shoreline Natural Resources,ONSHORE,Small,2.903976924
Nigeria,5.356241,6.144253,0.007303171,0.706600164,2015,OIL,Oroni,Shoreline Natural Resources,ONSHORE,Small,7.303170642
Nigeria,5.489939,6.13561,0.006346129,0.614003994,2015,OIL,Oweh,Shoreline Natural Resources,ONSHORE,Small,6.346129216
Nigeria,5.327181,6.241895,0.013189174,1.276085778,2015,OIL,Uzere West,Shoreline Natural Resources,ONSHORE,Small,13.18917355
Nigeria,5.716869,6.48592,0.067773036,6.557211978,2015,OIL,Okwuibome,Sterling Global,ONSHORE,Medium,67.77303556
Nigeria,5.823731,6.4422,0.05281028,5.109527718,2015,GAS,Matsogo,Swift Oil,ONSHORE,Medium,52.81028048
Nigeria,3.955456,7.758371,0.015846515,1.533190222,2015,OIL,Afia,TotalEnergies,OFFSHORE,Small,15.84651461
Nigeria,3.142144,6.823137,0.061994471,5.99812133,2015,GAS,Akpo,TotalEnergies,OFFSHORE,Medium,61.99447136
Nigeria,4.13571,7.515565,0.095115048,9.202620626,2015,OIL,Amenam-Kpono,TotalEnergies,OFFSHORE,Medium,95.11504844
Nigeria,4.035214,7.686007,0.02715035,2.626864807,2015,OIL,Edikan,TotalEnergies,OFFSHORE,Small,27.15035027
Nigeria,5.245901,6.659867,0.004742267,0.458826296,2015,GAS,Ibewa,TotalEnergies,ONSHORE,Small,4.742267134
Nigeria,3.95392,7.774897,0.026804524,2.593405206,2015,OIL,Ime,TotalEnergies,OFFSHORE,Small,26.80452361
Nigeria,5.238211,6.626947,0.064358241,6.226822024,2015,OIL,Obagi,TotalEnergies,ONSHORE,Medium,64.35824125
Nigeria,5.249955,6.599884,0.176160151,17.0439385,2015,OIL,Obagi SW,TotalEnergies,ONSHORE,Medium,176.1601507
Nigeria,3.978451,7.757837,0.012285157,1.188619851,2015,OIL,Odudu,TotalEnergies,OFFSHORE,Small,12.28515651
Nigeria,4.12824,8.096095,0.011555709,1.118043956,2015,OIL,Ofon,TotalEnergies,OFFSHORE,Small,11.5557089
Nigeria,4.316572,8.367146,0.160212783,15.50099053,2016,OIL,Adanga,Addax,OFFSHORE,Medium,160.2127834
Nigeria,4.353285,8.245296,0.019805496,1.916231692,2016,OIL,Akam,Addax,OFFSHORE,Small,19.80549646
Nigeria,4.27155,8.337851,0.045814456,4.432664064,2016,OIL,Ebughu,Addax,OFFSHORE,Small,45.81445593
Nigeria,5.619318,6.814719,0.049768305,4.815208928,2016,OIL,Izombe,Addax,ONSHORE,Small,49.76830503
Nigeria,4.220262,8.333887,0.005597206,0.541543801,2016,OIL,Mimbo,Addax,OFFSHORE,Small,5.597206158
Nigeria,3.854651,6.980762,0.045916604,4.442547183,2016,OIL,Okwori,Addax,OFFSHORE,Small,45.91660437
Nigeria,4.441032,6.360812,0.059592167,5.765692336,2016,OIL,Nembe Creek,Aiteo Eastern E&P Company,ONSHORE,Medium,59.59216707
Nigeria,4.453277,6.325722,0.056942472,5.509327638,2016,OIL,Nembe Creek,Aiteo Eastern E&P Company,ONSHORE,Medium,56.94247176
Nigeria,4.433222,6.325047,0.042678381,4.129240951,2016,OIL,Nembe Creek,Aiteo Eastern E&P Company,OFFSHORE,Small,42.67838141
Nigeria,4.451429,6.283253,0.013908127,1.345646289,2016,OIL,Nembe Creek,Aiteo Eastern E&P Company,ONSHORE,Small,13.90812652
Nigeria,4.419824,6.517657,0.029216626,2.826782188,2016,OIL,Odeama Creek,Aiteo Eastern E&P Company,ONSHORE,Small,29.21662596
Nigeria,4.539681,6.50336,0.041618738,4.026717791,2016,OIL,Santa Barbara,Aiteo Eastern E&P Company,ONSHORE,Small,41.61873811
Nigeria,4.348764,7.312165,0.009939806,0.96170131699999994,2016,GAS,Ima Gas,Amni International,OFFSHORE,Small,9.93980639
Nigeria,4.403459,7.828382,0.051758438,5.007759349,2016,OIL,Okoro,Amni International,OFFSHORE,Medium,51.75843843
Nigeria,5.597708,4.989595,0.017049602,1.649591958,2016,OIL,Ejulebe (OML 109),Atlas Petroleum International,OFFSHORE,Small,17.04960199
Nigeria,5.330629,5.209536,0.003956579,0.382808982,2016,OIL,Ajapa,Brittania-U Nigeria,OFFSHORE,Small,3.956578929
Nigeria,5.672808,5.274832,0.015763676,1.525175418,2016,OIL,Abiteye,Chevron,ONSHORE,Small,15.76367641
Nigeria,3.465355,5.561073,0.175318131,16.96247095,2016,OIL,Agbami-Ekoli (OML 127),Chevron,OFFSHORE,Medium,175.3181308
Nigeria,5.860062,5.133012,0.033176815,3.209940487,2016,OIL,Benin River,Chevron,ONSHORE,Small,33.17681531
Nigeria,5.600055,5.109103,0.048581563,4.700388669,2016,OIL,Delta South,Chevron,OFFSHORE,Small,48.58156324
Nigeria,5.816942,5.201165,0.029606316,2.864485719,2016,OIL,Dibi,Chevron,ONSHORE,Small,29.60631639
Nigeria,4.326352,5.82129,0.063863029,6.178908949,2016,OIL,Funiwa,Chevron,OFFSHORE,Medium,63.86302857
Nigeria,5.783783,5.428486,0.045773655,4.428716496,2016,OIL,Makaraba,Chevron,ONSHORE,Small,45.77365526
Nigeria,5.436078,5.139957,0.056167259,5.434323853,2016,OIL,Meji,Chevron,OFFSHORE,Medium,56.16725903
Nigeria,5.773769,4.889429,0.086364158,8.355949903,2016,OIL,Meren,Chevron,OFFSHORE,Medium,86.36415778
Nigeria,5.55958,5.072526,0.068613225,6.638502382,2016,OIL,Okan,Chevron,OFFSHORE,Medium,68.61322456
Nigeria,5.537497,5.091621,0.019196862,1.857344775,2016,OIL,Okan,Chevron,OFFSHORE,Small,19.196862
Nigeria,5.574181,5.058655,0.017758154,1.718146156,2016,OIL,Okan,Chevron,OFFSHORE,Small,17.75815406
Nigeria,5.738328,4.726335,0.022086166,2.136892203,2016,OIL,Opolo,Chevron,OFFSHORE,Small,22.08616585
Nigeria,5.881851,4.834869,0.007571782,0.732589035,2016,OIL,Parabe,Chevron,OFFSHORE,Small,7.571782468
Nigeria,4.337742,5.925781,0.070693765,6.839799931,2016,OIL,Otuo,ConOil,OFFSHORE,Medium,70.6937652
Nigeria,6.153111,5.342632,0.03398461,3.288096646,2016,OIL,Gilli Gilli,Dubri Oil,ONSHORE,Small,33.98460987
Nigeria,5.685073,6.359298,0.115034407,11.12986876,2016,OIL,Ebendo,Energia,ONSHORE,Medium,115.034407
Nigeria,5.708371,4.481128,0.152077306,14.71386258,2016,OIL,Abo,Eni,OFFSHORE,Medium,152.0773059
Nigeria,3.940254,6.3979799999999996,0.076549982,7.406403687,2016,OIL,Agbara,Eni,OFFSHORE,Medium,76.54998223
Nigeria,5.634102,6.669238,0.100144511,9.689233773,2016,OIL,Akri,Eni,ONSHORE,Medium,100.1445107
Nigeria,5.687634,6.591882,0.009101837,0.880625661,2016,OIL,Beniku,Eni,ONSHORE,Small,9.101836946
Nigeria,4.85106,5.692364,0.066699115,6.4533075,2016,OIL,Clough Creek,Eni,ONSHORE,Medium,66.69911543
Nigeria,5.48768,6.24361,0.001891601,0.183017188,2016,GAS,Irri,Eni,ONSHORE,Small,1.89160125
Nigeria,5.659545,6.51714,0.149231826,14.43855524,2016,OIL,Kwale,Eni,ONSHORE,Medium,149.2318261
Nigeria,5.458676,6.697443,5.40098e-4,0.052255856,2016,OIL,M'Bede,Eni,ONSHORE,Small,0.540098135
Nigeria,4.628855,6.263102,0.139077156,13.4560653,2016,OIL,Obama,Eni,ONSHORE,Medium,139.0771558
Nigeria,5.386577,6.657141,0.187294742,18.12123825,2016,OIL,Obiafu-Obrikom,Eni,ONSHORE,Medium,187.2947418
Nigeria,4.813553,5.962204,0.061645703,5.964377108,2016,OIL,Ogbainbiri,Eni,ONSHORE,Medium,61.64570295
Nigeria,5.715309,6.486204,0.134474605,13.01075695,2016,OIL,Okpai,Eni,ONSHORE,Medium,134.4746054
Nigeria,5.099911,6.506863,0.110094004,10.65187228,2016,OIL,Oshi,Eni,ONSHORE,Medium,110.0940036
Nigeria,4.555793,5.921052,0.047400692,4.586136406,2016,OIL,Tebidaba,Eni,ONSHORE,Small,47.40069205
Nigeria,5.386333,4.5902520000000004,0.057014093,5.516257181,2016,OIL,Oyo NW,Erin Energy,OFFSHORE,Medium,57.01409308
Nigeria,4.653205,7.059681,0.056955387,5.510577228,2016,OIL,Alakiri,Eroton E&P Company,ONSHORE,Medium,56.95538708
Nigeria,4.556336,7.003773,0.0951727,9.208198517,2016,OIL,Cawthorne Channel,Eroton E&P Company,OFFSHORE,Medium,95.17269955
Nigeria,4.551676,7.044897,0.074800543,7.237141074,2016,OIL,Cawthorne Channel,Eroton E&P Company,ONSHORE,Medium,74.80054343
Nigeria,4.559364,6.97581,0.070344171,6.805975809,2016,OIL,Cawthorne Channel,Eroton E&P Company,ONSHORE,Medium,70.34417097
Nigeria,4.146192,7.972451,0.203293007,19.66911076,2016,OIL,Edop,ExxonMobil,OFFSHORE,Medium,203.2930074
Nigeria,4.106746,7.624672,0.060307206,5.834874169,2016,OIL,Ekpe,ExxonMobil,OFFSHORE,Medium,60.30720615
Nigeria,5.358967,4.342047,0.151957546,14.70227548,2016,OIL,Erha,ExxonMobil,OFFSHORE,Medium,151.9575457
Nigeria,4.27004,7.681917,0.004412519,0.42692234,2016,OIL,Erong,ExxonMobil,OFFSHORE,Small,4.412519078
